,0,1,2,3,4,5
461,79440.0,514.0,1240.0,8037.0,82162.0,3853.0
462,86147.0,68253.0,22.0,12.0,30304.0,1864.0
463,79875.0,342.0,62.0,129.0,100641.0,2706.0
464,174939.0,859.0,370.0,40436.0,9792.0,3776.0
465,149049.0,348.0,1456.0,5766.0,723483.0,4363.0
466,142668.0,93.0,913.0,377.0,18929.0,3341.0
467,110116.0,884.0,931.0,3456.0,12855.0,3955.0
468,73.0,114.0,0.0,120.0,323.0,543.0
469,44460.0,36770.0,138.0,6006.0,55548.0,4632.0
470,110220.0,1141.0,2379.0,2832.0,94709.0,3977.0
471,199795.0,291.0,3035.0,20131.0,131622.0,3909.0
472,143531.0,1387.0,1125.0,1380.0,52042.0,3707.0
473,150311.0,2081.0,730.0,56892.0,66705.0,3830.0
474,89845.0,62315.0,102.0,2685.0,949.0,2401.0
475,257173.0,7393.0,5546.0,10358.0,136379.0,3982.0
476,14158599.0,39.0,13546.0,2.0,198496.0,3476.0
477,18573899.0,39.0,16377.0,0.0,120242.0,3919.0
478,26242364.0,71.0,115861.0,12.0,302696.0,4687.0
479,9399257.0,548.0,87779.0,6.0,103363.0,4586.0
480,43719568.0,1107.0,140222.0,1435.0,274640.0,4679.0
481,17802628.0,654.0,51614.0,1460.0,239446.0,3877.0
482,18449726.0,397.0,65275.0,0.0,418043.0,4643.0
483,15741354.0,31652.0,31467.0,19342.0,283277.0,4634.0
484,28742834.0,1739.0,51254.0,448.0,243353.0,3955.0
485,24805702.0,2585.0,49724.0,1519.0,199130.0,3964.0
486,23528975.0,78.0,65024.0,6624.0,52435.0,4031.0
487,11945738.0,510.0,15837.0,4589.0,166639.0,4001.0
488,20925542.0,1105.0,119558.0,755.0,466670.0,4640.0
489,11329035.0,95253.0,27941.0,19869.0,207293.0,4751.0
490,16428851.0,498.0,102409.0,528.0,334086.0,4260.0
491,24181738.0,121.0,113447.0,150.0,195521.0,4587.0
492,12854129.0,36.0,4070.0,131.0,117713.0,3297.0
493,13984667.0,1.0,18359.0,1255.0,192641.0,3648.0
494,11120443.0,1223.0,10161.0,2494.0,164424.0,4102.0
495,17071665.0,1118.0,113551.0,1201.0,293017.0,4628.0
496,13655992.0,16915.0,17669.0,3078.0,254271.0,3913.0
497,15511887.0,28.0,13246.0,36.0,1567756.0,3749.0
498,11727603.0,116322.0,35608.0,29854.0,244287.0,4631.0
499,34547307.0,308.0,60236.0,349.0,107138.0,4633.0
500,44585204.0,896.0,201350.0,18414.0,379121.0,4658.0
501,890.0,1077.0,22.0,3805.0,163034.0,3036.0
502,823.0,923.0,42.0,45823.0,162341.0,2304.0
503,744.0,728.0,0.0,102213.0,37991.0,1815.0
504,915.0,837.0,1.0,296.0,24511.0,1826.0
505,1441.0,4132.0,61.0,6481.0,96409.0,3422.0
506,1972.0,599.0,24.0,371.0,106217.0,1665.0
507,841.0,1557.0,8.0,10342.0,13439.0,2030.0
508,818.0,761.0,0.0,5461.0,67623.0,2850.0
509,801.0,711.0,68.0,0.0,399441.0,3121.0
510,674.0,1604.0,3.0,81.0,58230.0,2689.0
511,762.0,1122.0,2.0,16849.0,45104.0,2560.0
512,185.0,178.0,7.0,38766.0,50870.0,2091.0
513,724.0,962.0,0.0,82.0,197.0,1408.0
514,758.0,759.0,0.0,1149.0,43717.0,2391.0
515,742.0,63.0,3.0,29.0,42060.0,2895.0
516,337.0,499.0,7.0,476.0,99015.0,2396.0
517,1073.0,1007.0,3.0,6375.0,33600.0,2444.0
518,812.0,1357.0,3.0,18.0,82456.0,2430.0
519,855.0,1017.0,28.0,22449.0,78792.0,2359.0
520,16.0,16.0,0.0,30.0,42.0,898.0
521,2593.0,4661.0,14.0,62.0,50854.0,2107.0
522,1288.0,1254.0,57.0,103881.0,241402.0,2220.0
523,1027.0,186.0,33.0,46156.0,149160.0,2342.0
524,2043.0,2214.0,0.0,13721.0,28244.0,3753.0
525,1030.0,1402.0,15.0,4779.0,19215.0,2562.0
526,1000.0,682.0,19.0,12938.0,298394.0,3417.0
527,927.0,1682.0,21.0,16.0,45608.0,3499.0
528,896.0,739.0,64.0,33.0,928248.0,3278.0
529,1026.0,272.0,18.0,9682.0,171429.0,3380.0
530,1174.0,1077.0,1.0,8723.0,61736.0,3228.0
531,1064.0,3344.0,152.0,53988.0,93872.0,1872.0
532,1522.0,283.0,10.0,16969.0,106709.0,1680.0
533,910.0,67.0,56.0,1.0,64855.0,3141.0
534,943.0,2210.0,7.0,1532.0,18006.0,1686.0
535,857.0,673.0,7.0,23207.0,57179.0,2931.0
536,3599.0,4110.0,24.0,14606.0,31782.0,2038.0
537,2561.0,136.0,10.0,22138.0,92310.0,2206.0
538,1229.0,1301.0,31.0,9808.0,49987.0,1557.0
539,913.0,619.0,19.0,344.0,122908.0,3190.0
540,1267.0,219.0,9.0,2386.0,260090.0,2372.0
541,9706.0,165.0,108.0,326287.0,657748.0,1600.0
542,1209.0,563.0,93.0,3.0,19688.0,3550.0
543,972.0,793.0,3.0,1928.0,79990.0,3317.0
544,603.0,873.0,1.0,363.0,1859.0,1753.0
545,843.0,1105.0,10.0,17.0,1008.0,4555.0
546,800.0,62.0,32.0,90.0,1911.0,3866.0
547,907.0,1311.0,33.0,0.0,356902.0,3395.0
548,1300.0,1228.0,108.0,1091.0,19198.0,2383.0
549,836.0,921.0,71.0,34.0,300579.0,1597.0
550,894.0,625.0,23.0,41110.0,540217.0,2137.0
551,1089.0,517.0,58.0,6789.0,106258.0,3554.0
552,0.0,0.0,0.0,54900.0,54992.0,2477.0
553,6494.0,1103.0,35.0,2865.0,17217.0,2276.0
554,903.0,997.0,10.0,18911.0,203895.0,2994.0
555,1036.0,37.0,9.0,12.0,9441.0,2925.0
556,956.0,1786.0,21.0,486.0,419181.0,3328.0
557,1230.0,444.0,10.0,57098.0,56243.0,1912.0
558,899.0,140.0,53.0,154.0,451312.0,2532.0
559,776.0,0.0,33.0,42.0,83383.0,2677.0
560,1677.0,526.0,49.0,271.0,6668.0,3743.0
561,1391.0,1000.0,561.0,41146.0,93668.0,2395.0
562,1203.0,1601.0,17.0,0.0,83740.0,2708.0
563,717.0,487.0,1005.0,42.0,144889.0,1489.0
564,887.0,1813.0,31.0,0.0,4841.0,3686.0
565,1332.0,1370.0,70.0,26375.0,100013.0,3470.0
566,1031.0,580.0,15.0,23163.0,147976.0,3208.0
567,931.0,91.0,0.0,0.0,1346492.0,1729.0
568,844.0,48.0,27.0,408.0,46405.0,2126.0
569,1214.0,164.0,100.0,556.0,75417.0,3217.0
570,835.0,651.0,50.0,1.0,292497.0,2194.0
571,3748.0,694.0,52.0,21968.0,85524.0,3796.0
572,933.0,1352.0,61.0,6082.0,54977.0,3896.0
573,1055.0,36.0,630.0,2.0,621890.0,2692.0
574,804.0,813.0,3.0,7710.0,18875.0,2515.0
575,693.0,779.0,1.0,0.0,112242.0,1802.0
576,2594.0,1143.0,77.0,8835.0,9550.0,2224.0
577,837.0,1028.0,64.0,452.0,250753.0,3606.0
578,49.0,49.0,38.0,63015.0,81512.0,1885.0
579,17.0,12.0,0.0,0.0,105.0,1458.0
580,1499.0,4173.0,43.0,152677.0,117400.0,2322.0
581,522.0,3.0,3.0,215.0,129125.0,1718.0
582,993.0,873.0,110.0,8993.0,113252.0,3401.0
583,1405.0,2308.0,35.0,588.0,613294.0,3166.0
584,894.0,10.0,85.0,0.0,36477.0,2326.0
585,373.0,0.0,39.0,0.0,158177.0,1752.0
586,820.0,31.0,0.0,0.0,12862.0,1796.0
587,1041.0,1011.0,3.0,8190.0,30785.0,2956.0
588,732.0,831.0,3.0,8.0,63299.0,2519.0
589,2125.0,123.0,23.0,26.0,29812.0,2141.0
590,826.0,1102.0,17.0,3.0,561499.0,2367.0
591,1268.0,1874.0,1.0,0.0,6022.0,2980.0
592,989.0,1119.0,24.0,1.0,27601.0,2727.0
593,1245.0,1028.0,53.0,8.0,25065.0,2745.0
594,1308.0,974.0,146.0,402.0,9607.0,3214.0
595,1261.0,1216.0,6.0,565.0,1946.0,1811.0
596,752.0,1642.0,1.0,1296.0,12862.0,2680.0
597,992.0,705.0,71.0,1146.0,25126.0,3681.0
598,1703.0,1541.0,0.0,3010.0,6406.0,1506.0
599,929.0,1376.0,107.0,69682.0,229076.0,4619.0
600,1458.0,2262.0,30.0,36.0,13952.0,2786.0
601,675.0,706.0,1.0,1094.0,23786.0,2476.0
602,1349.0,854.0,44.0,40.0,17412.0,1538.0
603,930.0,333.0,75.0,27.0,6054.0,4098.0
604,2608.0,1472.0,38.0,21622.0,25384.0,1596.0
605,1379.0,1156.0,8.0,55479.0,164014.0,2156.0
606,1434.0,18.0,2653.0,3368.0,1218423.0,3603.0
607,909.0,180.0,32.0,3560.0,104533.0,2510.0
608,1070.0,774.0,4.0,13.0,29031.0,1704.0
609,1012.0,2.0,55.0,0.0,271676.0,2123.0
610,869.0,953.0,18.0,14.0,155728.0,3283.0
611,919.0,827.0,33.0,134.0,52533.0,3870.0
612,892.0,861.0,0.0,197.0,4745.0,2750.0
613,1163.0,352.0,13.0,8.0,12590.0,3633.0
614,1221.0,8.0,42.0,0.0,59904.0,3053.0
615,1326.0,2371.0,25.0,324.0,4609.0,2226.0
616,987.0,1297.0,111.0,1375.0,112090.0,4099.0
617,1997.0,2.0,71.0,1284.0,87724.0,1893.0
618,812.0,0.0,39.0,0.0,154391.0,3043.0
619,913.0,153.0,37.0,302.0,263291.0,2074.0
620,2223.0,1744.0,14.0,266.0,336528.0,3278.0
621,906.0,30.0,12.0,4.0,146509.0,3052.0
622,4868.0,3142.0,48.0,915.0,51620.0,2664.0
623,982.0,485.0,127.0,1.0,324873.0,2314.0
624,787.0,366.0,36.0,510.0,32723.0,3715.0
625,1204.0,343.0,218.0,32144.0,29929.0,2335.0
626,829.0,904.0,17.0,0.0,124787.0,2929.0
627,4958.0,8.0,38.0,901.0,4264.0,2986.0
628,795.0,706.0,11.0,6847.0,33913.0,3110.0
629,1014.0,465.0,79.0,74.0,10608.0,3442.0
630,1005.0,1312.0,38.0,53.0,3389.0,3098.0
631,1311.0,1876.0,0.0,0.0,5148.0,3834.0
632,1308.0,938.0,13.0,68.0,58955.0,2970.0
633,565.0,41.0,14.0,332.0,282700.0,2694.0
634,866.0,1118.0,37.0,2.0,78506.0,3270.0
635,1070.0,1063.0,22.0,9999.0,133007.0,3770.0
636,1024.0,1147.0,156.0,924.0,26940.0,2661.0
637,847.0,1277.0,123.0,20.0,93288.0,2516.0
638,1408.0,1136.0,58.0,34026.0,251776.0,3572.0
639,1271.0,889.0,77.0,6912.0,85723.0,1673.0
640,1325.0,980.0,0.0,0.0,2364.0,2610.0
641,975.0,1395.0,3.0,13412.0,32630.0,1856.0
642,786.0,0.0,75.0,2479.0,151136.0,3578.0
643,945.0,943.0,18.0,2438.0,103529.0,3742.0
644,1111.0,1613.0,1.0,0.0,9629.0,2086.0
645,946.0,735.0,45.0,0.0,2894.0,3523.0
646,967.0,1683.0,131.0,0.0,62829.0,2112.0
647,693.0,204.0,19.0,3939.0,185510.0,3243.0
648,1512.0,1850.0,632.0,16.0,235202.0,2058.0
649,1339.0,104.0,15.0,2758.0,2514.0,3381.0
650,977.0,845.0,19.0,447.0,261412.0,3861.0
651,4.0,16.0,0.0,13.0,0.0,471.0
652,65.0,77.0,0.0,17444.0,1482.0,1303.0
653,1378.0,1167.0,8.0,28992.0,86310.0,2187.0
654,961.0,1442.0,15.0,490.0,52511.0,3888.0
655,1345.0,431.0,30.0,27238.0,109933.0,3084.0
656,2677.0,12.0,201.0,0.0,1826244.0,2233.0
657,1010.0,898.0,5.0,1948.0,43479.0,3316.0
658,1083.0,1.0,68.0,1.0,490219.0,3042.0
659,1032.0,739.0,2.0,0.0,90971.0,2083.0
660,1292.0,1850.0,4.0,1529.0,24102.0,2221.0
661,848.0,943.0,42.0,31156.0,286977.0,2119.0
662,800.0,88.0,1553.0,0.0,374878.0,1493.0
663,1302.0,1788.0,18.0,0.0,218897.0,3283.0
664,735.0,904.0,0.0,509.0,113592.0,1751.0
665,908.0,15.0,1.0,10.0,23887.0,2845.0
666,1710.0,1250.0,1.0,1488.0,24913.0,2688.0
667,780.0,0.0,0.0,82.0,39341.0,2986.0
668,19054.0,184.0,38.0,60161.0,463750.0,2361.0
669,1859.0,669.0,9.0,27850.0,98499.0,3019.0
670,716.0,803.0,5.0,1.0,9559.0,2095.0
671,1782.0,1037.0,1.0,15520.0,93903.0,2014.0
672,983.0,668.0,20.0,449.0,104858.0,3537.0
673,2388.0,388.0,33.0,3650.0,142957.0,3897.0
674,874.0,272.0,10.0,78.0,138132.0,2484.0
675,941.0,720.0,45.0,60230.0,153720.0,2163.0
676,845.0,1489.0,58.0,476.0,234686.0,3572.0
677,900.0,989.0,60.0,58690.0,298588.0,3839.0
678,1748.0,3683.0,323.0,1153.0,306412.0,1996.0
679,903.0,735.0,45.0,56.0,635605.0,3342.0
680,1068.0,18.0,5.0,1.0,79092.0,2273.0
681,1030.0,695.0,4.0,7143.0,125874.0,1828.0
682,982.0,940.0,15.0,35156.0,28601.0,1559.0
683,1130.0,1307.0,102.0,307335.0,468207.0,4605.0
684,1071.0,0.0,0.0,0.0,42304.0,2095.0
685,619.0,1567.0,1.0,1171.0,15454.0,1564.0
686,13640.0,442.0,11.0,2435.0,58700.0,1534.0
687,2690.0,381.0,19.0,2007.0,238056.0,2260.0
688,930.0,0.0,4.0,1495.0,88095.0,2833.0
689,579.0,432.0,1.0,2213.0,27304.0,2104.0
690,952.0,595.0,263.0,3343.0,216081.0,3841.0
691,1318.0,47.0,40.0,0.0,836183.0,2057.0
692,30.0,18.0,1.0,78.0,1483.0,1251.0
693,1118.0,196.0,15.0,12800.0,111581.0,2810.0
694,1103.0,2176.0,1.0,25.0,35189.0,3110.0
695,716.0,484.0,53.0,0.0,174137.0,2244.0
696,1116.0,1104.0,24.0,43806.0,84612.0,3520.0
697,1197.0,911.0,3.0,7684.0,48963.0,3670.0
698,1791.0,3.0,76.0,20.0,20828.0,2332.0
699,742.0,956.0,6.0,10.0,189136.0,3013.0
700,998.0,901.0,66.0,90236.0,342899.0,3559.0
701,1255.0,1185.0,15.0,113036.0,605126.0,3293.0
702,1258.0,0.0,0.0,1.0,3736.0,3215.0
703,1039.0,2641.0,65.0,75621.0,338402.0,3530.0
704,1445.0,259.0,10.0,3048.0,46135.0,2422.0
705,951.0,2120.0,15.0,16051.0,22946.0,1818.0
706,1533.0,1037.0,3.0,53828.0,61886.0,1865.0
707,536.0,663.0,9.0,2004.0,9333.0,1695.0
708,943.0,4323.0,195.0,298.0,96292.0,3852.0
709,679.0,1201.0,0.0,1049.0,17420.0,1913.0
710,1750.0,1067.0,48.0,15.0,6737.0,1442.0
711,1142.0,1.0,480.0,0.0,222097.0,1408.0
712,753.0,461.0,6.0,0.0,289981.0,2402.0
713,914.0,538.0,312.0,19.0,8758.0,4618.0
714,912.0,955.0,10.0,0.0,142854.0,3606.0
715,5218.0,4300.0,226.0,65124.0,262510.0,1449.0
716,856.0,837.0,2.0,0.0,15923.0,2429.0
717,1371.0,3562.0,2.0,11.0,5083.0,1361.0
718,1038.0,19.0,58.0,0.0,1381204.0,4559.0
719,826.0,1036.0,25.0,0.0,125053.0,2653.0
720,1737.0,2736.0,7.0,0.0,94032.0,2196.0
721,1787.0,150.0,31.0,1131.0,205633.0,2309.0
722,789.0,1823.0,5.0,37502.0,39284.0,1727.0
723,1119.0,986.0,67.0,130111.0,637649.0,2713.0
724,2108.0,2738.0,75.0,31546.0,85468.0,2070.0
725,840.0,0.0,66.0,0.0,1021486.0,3465.0
726,876.0,0.0,58.0,0.0,666041.0,3464.0
727,815.0,1897.0,61.0,53260.0,119292.0,1747.0
728,810.0,1107.0,26.0,39511.0,93198.0,2327.0
729,1015.0,1071.0,31.0,21686.0,466946.0,3385.0
730,1097.0,584.0,86.0,323255.0,318939.0,2926.0
731,946.0,1198.0,41.0,40832.0,83363.0,2783.0
732,1942.0,226.0,87.0,1875.0,603872.0,3240.0
733,667.0,1162.0,2.0,258.0,51360.0,1843.0
734,777.0,748.0,91.0,69.0,576075.0,2836.0
735,779.0,1154.0,6.0,0.0,54606.0,2217.0
736,960.0,1313.0,1.0,2.0,77324.0,1843.0
737,607.0,4614.0,41.0,200.0,169078.0,1395.0
738,853.0,1431.0,0.0,71.0,18607.0,3084.0
739,834.0,862.0,35.0,36471.0,86082.0,2534.0
740,1167.0,1717.0,71.0,510945.0,457373.0,3480.0
741,965.0,1766.0,12.0,0.0,77776.0,3094.0
742,769.0,1000.0,54.0,0.0,428725.0,1635.0
743,767.0,776.0,78.0,0.0,1243557.0,3470.0
744,1077.0,723.0,62.0,6271.0,39893.0,3828.0
745,963.0,2120.0,3.0,0.0,46832.0,1844.0
746,937.0,0.0,7.0,16.0,427001.0,2132.0
747,966.0,993.0,45.0,109.0,122123.0,3488.0
748,812.0,1959.0,4.0,130440.0,6559.0,1796.0
749,3554.0,0.0,1.0,0.0,28694.0,1727.0
750,1033.0,873.0,26.0,868.0,132290.0,2584.0
751,990.0,1008.0,85.0,6234.0,127704.0,3672.0
752,826.0,81.0,0.0,131.0,68778.0,2403.0
753,1493.0,756.0,8.0,23914.0,55657.0,2241.0
754,1505.0,284.0,79.0,278625.0,312434.0,1566.0
755,166.0,245.0,0.0,7.0,8.0,1406.0
756,1823.0,1955.0,12.0,78038.0,116857.0,1781.0
757,865.0,993.0,25.0,2.0,13444.0,1514.0
758,998.0,987.0,88.0,90622.0,234881.0,3741.0
759,1445.0,1643.0,0.0,0.0,29814.0,1901.0
760,815.0,807.0,65.0,0.0,497386.0,3606.0
761,935.0,505.0,10.0,18065.0,22001.0,2776.0
762,2496.0,1557.0,24.0,48162.0,62078.0,2315.0
763,458.0,443.0,37.0,32521.0,46249.0,1762.0
764,1446.0,362.0,18.0,10640.0,84238.0,1826.0
765,6234.0,522.0,6.0,10759.0,37148.0,2909.0
766,1328.0,1917.0,2.0,88292.0,101716.0,2059.0
767,1366.0,1578.0,59.0,4989.0,162135.0,3408.0
768,950.0,890.0,2.0,0.0,66629.0,2143.0
769,806.0,243.0,10.0,4468.0,89283.0,2584.0
770,746.0,621.0,27.0,2195.0,42687.0,1949.0
771,836.0,1469.0,155.0,27.0,71075.0,2119.0
772,821.0,0.0,61.0,0.0,2014113.0,2334.0
773,893.0,0.0,171.0,0.0,142101.0,1427.0
774,929.0,1878.0,14.0,480.0,84495.0,1729.0
775,772.0,0.0,7.0,0.0,35316.0,2120.0
776,796.0,1794.0,7.0,8.0,97182.0,2012.0
777,1119.0,2432.0,37.0,17132.0,53742.0,2444.0
778,811.0,1599.0,15.0,0.0,157375.0,3311.0
779,1234.0,1190.0,74.0,40745.0,416459.0,3605.0
780,1086.0,758.0,43.0,18766.0,66657.0,2588.0
781,2128.0,2233.0,143.0,14198.0,47049.0,2750.0
782,903.0,926.0,32.0,3419.0,89379.0,3681.0
783,783.0,830.0,4.0,0.0,30047.0,2030.0
784,757.0,1477.0,0.0,58.0,31549.0,2427.0
785,989.0,0.0,105.0,0.0,2113176.0,1923.0
786,852.0,796.0,14.0,2974.0,78243.0,2870.0
787,1057.0,1444.0,4.0,0.0,150625.0,2080.0
788,1333.0,789.0,84.0,4031.0,260061.0,3281.0
789,1038.0,284.0,2813.0,357.0,854679.0,2462.0
790,833.0,288.0,7.0,74.0,62280.0,2214.0
791,2031.0,366.0,31.0,348.0,69063.0,2930.0
792,755.0,0.0,0.0,1.0,520.0,2620.0
793,2385.0,4989.0,60.0,14365.0,89455.0,1687.0
794,1083.0,2929.0,0.0,2709.0,56144.0,3076.0
795,1501.0,0.0,1.0,115.0,29747.0,1455.0
796,955.0,1258.0,2.0,14844.0,46951.0,2573.0
797,890.0,0.0,27.0,3.0,262383.0,3251.0
798,1113.0,749.0,84.0,272611.0,561229.0,3582.0
799,1332.0,943.0,51.0,29462.0,198201.0,2710.0
800,842.0,1291.0,2.0,0.0,31463.0,2123.0
801,1002.0,966.0,101.0,59994.0,235828.0,3555.0
802,783.0,0.0,22.0,3.0,137888.0,2171.0
803,497.0,203.0,22.0,15855.0,73164.0,2700.0
804,1031.0,1262.0,38.0,2962.0,31452.0,3258.0
805,925.0,1546.0,13.0,0.0,231436.0,2797.0
806,1173.0,744.0,31.0,0.0,16335.0,2512.0
807,4715.0,238.0,145.0,7266.0,33576.0,2870.0
808,953.0,410.0,24.0,0.0,23120.0,3389.0
809,1564.0,867.0,104.0,47065.0,82568.0,2886.0
810,1220.0,1922.0,7.0,14.0,61561.0,3167.0
811,875.0,2.0,3.0,1.0,32669.0,2750.0
812,677.0,1304.0,10.0,0.0,113549.0,1633.0
813,1066.0,1297.0,19.0,6.0,46479.0,3356.0
814,760.0,691.0,53.0,0.0,2769573.0,2350.0
815,1321.0,198.0,53.0,5024.0,253152.0,2866.0
816,941.0,841.0,9.0,0.0,89502.0,2522.0
817,692.0,16.0,4.0,2.0,72576.0,2836.0
818,123.0,292.0,8.0,19560.0,65939.0,2969.0
819,626.0,934.0,17.0,70217.0,115428.0,2065.0
820,816.0,1055.0,2.0,24.0,113440.0,2832.0
821,4436.0,2950.0,362.0,2088.0,17330.0,3174.0
822,982.0,699.0,5.0,22.0,106052.0,2079.0
823,883.0,745.0,71.0,814.0,20716.0,3857.0
824,573.0,1173.0,0.0,2716.0,13510.0,1579.0
825,1620.0,426.0,10.0,17781.0,24529.0,1628.0
826,670.0,1473.0,1.0,47.0,33910.0,1810.0
827,1072.0,912.0,2.0,289.0,28404.0,3149.0
828,1297.0,1235.0,107.0,7322.0,134627.0,3761.0
829,1398.0,525.0,42.0,1725.0,189065.0,3158.0
830,1425.0,2046.0,12.0,0.0,49512.0,2145.0
831,1059.0,455.0,57.0,670.0,58050.0,3606.0
832,28528.0,1.0,7190.0,7.0,1592468.0,1356.0
833,1067.0,555.0,30.0,0.0,78829.0,2681.0
834,948.0,0.0,3.0,0.0,3416.0,1802.0
835,4916.0,272.0,47.0,57.0,100058.0,2282.0
836,939.0,1068.0,167.0,5528.0,332851.0,3341.0
837,1426.0,1641.0,41.0,2674.0,134527.0,3100.0
838,1501.0,457.0,127.0,45871.0,219413.0,4665.0
839,1267.0,836.0,4.0,2448.0,10110.0,3802.0
840,1325.0,1084.0,53.0,52023.0,294150.0,3727.0
841,875.0,1524.0,21.0,0.0,440275.0,3355.0
842,2022.0,1217.0,40.0,0.0,422268.0,2136.0
843,902.0,710.0,0.0,1599.0,82360.0,3606.0
844,1490.0,1056.0,20.0,99557.0,99833.0,2175.0
845,909.0,1902.0,11.0,718.0,457312.0,3874.0
846,3010.0,762.0,9.0,392.0,116673.0,3202.0
847,874.0,192.0,27.0,2922.0,128076.0,3867.0
848,969.0,46.0,4.0,2897.0,85982.0,2492.0
849,2122.0,443.0,0.0,115.0,109487.0,2091.0
850,1337.0,733.0,100.0,20650.0,253234.0,3513.0
851,1254.0,0.0,4.0,0.0,5091.0,1890.0
852,18.0,130.0,1.0,139.0,8.0,1939.0
853,1026.0,1783.0,46.0,6646.0,288522.0,3516.0
854,987.0,1391.0,86.0,17374.0,331459.0,3593.0
855,1085.0,177.0,7.0,2962.0,71169.0,2612.0
856,615.0,0.0,6.0,0.0,61242.0,2108.0
857,897.0,1555.0,5.0,14.0,11986.0,4601.0
858,1302.0,1875.0,0.0,11.0,4765.0,3062.0
859,796.0,1701.0,45.0,30793.0,208955.0,3144.0
860,934.0,0.0,0.0,39.0,56591.0,2256.0
861,838.0,1014.0,4.0,0.0,17691.0,2384.0
862,811.0,816.0,18.0,8149.0,162752.0,2896.0
863,1456.0,1070.0,49.0,128966.0,291096.0,3523.0
864,732.0,1340.0,7.0,104.0,34672.0,3351.0
865,1470.0,2116.0,2.0,0.0,95823.0,2525.0
866,1380261.0,51464.0,14131.0,3799.0,323213.0,3884.0
867,1365284.0,888.0,8156.0,3378.0,268738.0,3857.0
868,10.0,0.0,0.0,0.0,0.0,1184.0
869,900183.0,37080.0,1731.0,7.0,72362.0,3770.0
870,368976.0,102773.0,148.0,10406.0,43933.0,2395.0
871,629791.0,364743.0,4533.0,118846.0,99339.0,3031.0
872,251710.0,36839.0,163.0,11943.0,289910.0,2052.0
873,1551715.0,170.0,19290.0,855.0,124605.0,3991.0
874,1044273.0,4381.0,5209.0,14510.0,226226.0,4132.0
875,3176384.0,75.0,12283.0,193.0,587495.0,3623.0
876,1245832.0,40.0,1565.0,1.0,39104.0,2788.0
877,2757149.0,40.0,799.0,0.0,26421.0,3161.0
878,828912.0,176.0,833.0,1163.0,75388.0,3086.0
879,1922711.0,5.0,2697.0,0.0,144051.0,3253.0
880,353856.0,206589.0,1363.0,249117.0,368461.0,3233.0
881,1499600.0,3019.0,3390.0,1.0,998767.0,3482.0
882,1430256.0,409.0,1626.0,0.0,438078.0,3688.0
883,1312123.0,393168.0,3104.0,129.0,82915.0,3619.0
884,1049245.0,6.0,663.0,26.0,383848.0,3467.0
885,208773.0,20054.0,420.0,1882.0,237534.0,1581.0
886,1389361.0,140.0,3101.0,475.0,79301.0,3729.0
887,1491083.0,139.0,7175.0,3170.0,134294.0,3960.0
888,2347446.0,31.0,3765.0,307.0,639436.0,2694.0
889,1455737.0,18.0,2740.0,346.0,129702.0,3563.0
890,2304524.0,1418.0,269.0,35.0,34510.0,3531.0
891,2251169.0,4538.0,10131.0,514.0,99536.0,4235.0
892,1437962.0,15.0,1639.0,2.0,34979.0,2209.0
893,1108808.0,369260.0,3843.0,65.0,175694.0,3715.0
894,2880676.0,982.0,749.0,2465.0,140272.0,4000.0
895,1081151.0,34.0,2262.0,6822.0,9281.0,3385.0
896,953110.0,748.0,851.0,839.0,61765.0,2890.0
897,1762397.0,169.0,2881.0,10874.0,38846.0,3796.0
898,2620512.0,29.0,2486.0,331.0,151293.0,2509.0
899,1376244.0,2.0,21061.0,0.0,237726.0,4227.0
900,1106904.0,921.0,5255.0,1828.0,12713.0,4320.0
901,1317383.0,159.0,1914.0,548.0,417501.0,3660.0
902,417295.0,420351.0,739.0,234926.0,586349.0,3626.0
903,1275652.0,10406.0,10603.0,2155.0,75408.0,4168.0
904,1031920.0,1465.0,13448.0,69.0,101452.0,4316.0
905,2691189.0,283.0,6586.0,771.0,178799.0,3584.0
906,2178822.0,415.0,8611.0,25194.0,123758.0,3923.0
907,15.0,0.0,1.0,0.0,1653.0,1415.0
908,1596762.0,66.0,17443.0,57.0,190775.0,3608.0
909,1899257.0,510.0,10820.0,32.0,133882.0,4006.0
910,1749063.0,553.0,1.0,3706.0,568003.0,3811.0
911,1301669.0,466.0,1684.0,414.0,69997.0,3203.0
912,1261723.0,2978.0,1253.0,3865.0,45735.0,3805.0
913,1048738.0,40.0,1097.0,42.0,23595.0,3283.0
914,1454875.0,3586.0,5743.0,9898.0,344343.0,3875.0
915,2597127.0,44.0,1594.0,3.0,280558.0,3706.0
916,1801210.0,229.0,6617.0,1222.0,243609.0,3717.0
917,1493498.0,118.0,5370.0,3212.0,311405.0,3548.0
918,1069489.0,711.0,2436.0,437.0,15502.0,3269.0
919,871777.0,23.0,1410.0,6905.0,5638.0,2943.0
920,1194072.0,37.0,287.0,39.0,159325.0,3206.0
921,1569217.0,292.0,6754.0,818.0,567246.0,3594.0
922,984295.0,113.0,4129.0,3.0,47887.0,3595.0
923,405059.0,43641.0,846.0,17953.0,373547.0,2923.0
924,927268.0,13193.0,1364.0,5562.0,14381.0,2609.0
925,1851969.0,408.0,8242.0,918.0,45393.0,3238.0
926,1242800.0,482.0,1203.0,1341.0,43150.0,3604.0
927,2701912.0,216.0,4177.0,78.0,131373.0,3870.0
928,1088787.0,2577.0,6073.0,8793.0,38320.0,4044.0
929,2412465.0,851.0,11224.0,700.0,8506.0,3925.0
